county,cases,fatalities
Anderson,102,0
Andrews,28,0
Angelina,309,5
Aransas,6,0
Archer,3,0
Armstrong,2,0
Atascosa,42,2
Austin,34,0
Bailey,34,0
Bandera,7,0
Bastrop,293,4
Baylor,1,0
Bee,31,0
Bell,605,6
Bexar,4012,84
Blanco,11,1
Borden,0,0
Bosque,7,0
Bowie,370,7
Brazoria,813,11
Brazos,721,24
Brewster,4,0
Briscoe,1,0
Brooks,1,0
Brown,60,10
Burleson,41,0
Burnet,61,1
Caldwell,95,0
Calhoun,46,3
Callahan,13,2
Cameron,1081,44
Camp,105,1
Carson,6,0
Cass,34,1
Castro,42,1
Chambers,104,0
Cherokee,54,2
Childress,6,0
Clay,5,0
Cochran,1,0
Coke,4,0
Coleman,3,0
Collin,1638,37
Collingsworth,5,0
Colorado,33,0
Comal,151,7
Comanche,12,1
Concho,1,0
Cooke,23,0
Coryell,299,2
Cottle,4,1
Crane,32,5
Crockett,5,0
Crosby,4,1
Culberson,0,0
Dallam,35,0
Dallas,13585,280
Dawson,45,1
DeWitt,28,1
Deaf Smith,212,14
Delta,2,0
Denton,1687,36
Dickens,2,0
Dimmit,1,0
Donley,28,0
Duval,5,0
Eastland,7,0
Ector,238,6
Edwards,0,0
El Paso,3794,100
Ellis,448,19
Erath,36,1
Falls,14,0
Fannin,54,2
Fayette,43,2
Fisher,2,1
Floyd,16,1
Foard,0,0
Fort Bend,2358,47
Franklin,27,0
Freestone,15,0
Frio,64,0
Gaines,14,0
Galveston,1166,40
Garza,6,0
Gillespie,6,0
Glasscock,2,0
Goliad,7,0
Gonzales,165,4
Gray,111,3
Grayson,433,4
Gregg,278,11
Grimes,271,2
Guadalupe,165,0
Hale,76,5
Hall,2,1
Hamilton,11,1
Hansford,21,2
Hardeman,4,0
Hardin,146,5
Harris,16188,271
Harrison,268,28
Hartley,13,2
Haskell,4,0
Hays,673,5
Hemphill,1,0
Henderson,80,3
Hidalgo,967,12
Hill,36,1
Hockley,28,1
Hood,35,4
Hopkins,41,0
Houston,155,0
Howard,18,1
Hudspeth,13,0
Hunt,185,5
Hutchinson,45,0
Irion,1,0
Jack,4,0
Jackson,20,1
Jasper,32,1
Jeff Davis,0,0
Jefferson,1233,31
Jim Hogg,4,0
Jim Wells,17,0
Johnson,232,4
Jones,631,0
Karnes,4,0
Kaufman,330,3
Kendall,35,0
Kenedy,0,0
Kent,0,0
Kerr,20,1
Kimble,1,0
King,0,0
Kinney,1,0
Kleberg,20,1
Knox,1,0
La Salle,4,0
Lamar,163,11
Lamb,18,0
Lampasas,9,0
Lavaca,22,1
Lee,35,2
Leon,11,0
Liberty,121,3
Limestone,38,1
Lipscomb,7,0
Live Oak,9,0
Llano,4,0
Loving,0,0
Lubbock,813,51
Lynn,19,1
Madison,20,0
Marion,19,1
Martin,3,1
Mason,33,0
Matagorda,78,5
Maverick,160,2
McCulloch,3,0
McLennan,153,4
McMullen,0,0
Medina,221,2
Menard,0,0
Midland,201,13
Milam,42,1
Mills,1,0
Mitchell,2,0
Montague,9,1
Montgomery,1258,32
Moore,873,14
Morris,30,0
Motley,1,0
Nacogdoches,324,25
Navarro,87,3
Newton,6,0
Nolan,4,0
Nueces,336,3
Ochiltree,53,2
Oldham,4,1
Orange,106,2
Palo Pinto,14,2
Panola,216,23
Parker,112,1
Parmer,120,0
Pecos,107,0
Polk,65,0
Potter,2785,36
Presidio,2,0
Rains,5,0
Randall,749,7
Reagan,2,0
Real,1,0
Red River,93,8
Reeves,12,0
Refugio,5,0
Roberts,2,0
Robertson,17,0
Rockwall,204,14
Runnels,2,0
Rusk,70,2
Sabine,15,1
San Augustine,55,4
San Jacinto,20,0
San Patricio,41,0
San Saba,2,0
Schleicher,1,0
Scurry,28,0
Shackelford,1,0
Shelby,227,8
Sherman,28,0
Smith,271,4
Somervell,2,0
Starr,102,0
Stephens,5,0
Sterling,0,0
Stonewall,0,0
Sutton,0,0
Swisher,21,1
Tarrant,7120,191
Taylor,252,5
Terrell,0,0
Terry,13,0
Throckmorton,0,0
Titus,626,2
Tom Green,95,1
Travis,4314,104
Trinity,22,0
Tyler,16,0
Upshur,37,0
Upton,0,0
Uvalde,24,0
Val Verde,21,0
Van Zandt,46,1
Victoria,197,8
Walker,1870,27
Waller,85,0
Ward,4,0
Washington,218,26
Webb,675,20
Wharton,92,1
Wheeler,15,0
Wichita,99,2
Wilbarger,7,0
Willacy,54,3
Williamson,820,30
Wilson,52,5
Winkler,4,0
Wise,56,5
Wood,53,5
Yoakum,9,0
Young,15,1
Zapata,14,0
Zavala,13,0
Total,86011,1957
